Vessel,Cruise_type,Cruise_num,Cast_type,Cast,Bottle_number,Date,ID,decy,Latitude,Longitude,Depth,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16_Chl,p17_Phae,p18,p19,p20,p21,yyyymmdd,time
R/V Weatherbird II,BATS Core,170,CTD cast,3,20,2002-11-13,1017000320,2002.86738,31.667,-64.105,160.1,2,0,16,0,12,2,9,1,1,0,1,3,27,50,6,0.022,0.078,0,3,6,0,20021113,1416
R/V Weatherbird II,BATS Core,170,CTD cast,3,22,2002-11-13,1017000322,2002.86738,31.667,-64.105,199.9,0,0,3,0,2,1,3,0,0,0,0,1,4,9,1,0.021,0.012,0,1,1,0,20021113,1416
R/V Weatherbird II,BATS Core,170,CTD cast,3,24,2002-11-13,1017000324,2002.86738,31.667,-64.105,250.4,0,0,1,1,2,0,2,0,0,0,0,0,2,6,1,0.002,0.018,0,0,1,0,20021113,1416
R/V Weatherbird II,BATS Core,171,CTD cast,4,2,2002-12-10,1017100402,2002.94137,31.649,-64.121,3.7,3,0,48,2,17,5,17,2,5,0,1,44,17,185,13,0.165,0.076,1,44,13,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,4,2002-12-10,1017100404,2002.94137,31.649,-64.121,10.7,3,0,49,2,16,5,17,2,5,0,1,43,17,185,13,0.168,0.055,0,44,13,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,6,2002-12-10,1017100406,2002.94137,31.649,-64.121,20.6,3,0,47,2,16,5,17,2,5,0,1,45,17,183,14,0.173,0.047,1,45,14,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,8,2002-12-10,1017100408,2002.94137,31.649,-64.121,40.7,3,0,46,2,16,5,17,2,5,0,1,44,16,177,13,0.163,0.05,1,44,13,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,10,2002-12-10,1017100410,2002.94137,31.649,-64.121,59.3,3,0,50,2,17,5,17,2,5,1,1,45,17,187,13,0.16,0.067,1,45,13,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,12,2002-12-10,1017100412,2002.94137,31.649,-64.121,80.5,5,0,74,3,26,6,27,2,4,1,2,54,31,313,23,0.178,0.186,0,56,24,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,14,2002-12-10,1017100414,2002.94137,31.649,-64.121,99.4,46,0,38,1,15,8,32,2,5,2,2,85,19,269,0,0.12,0.281,1,86,0,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,16,2002-12-10,1017100416,2002.94137,31.649,-64.121,120.1,4,0,44,1,22,5,15,2,2,0,1,12,68,134,20,0.084,0.132,0,12,21,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,18,2002-12-10,1017100418,2002.94137,31.649,-64.121,139.2,3,0,37,1,21,3,12,1,2,0,1,9,57,107,17,0.064,0.115,0,9,17,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,20,2002-12-10,1017100420,2002.94137,31.649,-64.121,160.7,1,8,5,0,3,1,4,0,1,0,0,1,5,15,1,0.016,0.014,1,0,1,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,22,2002-12-10,1017100422,2002.94137,31.649,-64.121,200.3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0.003,0.006,0,0,0,0,20021210,1424
R/V Weatherbird II,BATS Core,171,CTD cast,4,24,2002-12-10,1017100424,2002.94137,31.649,-64.121,249.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.001,0.005,0,0,0,0,20021210,1424
R/V Weatherbird II,BATS Core,172,CTD cast,4,2,2003-02-04,1017200402,2003.09482,31.711,-64.229,4.9,7,0,95,1,31,6,41,6,12,2,4,57,23,324,17,0.137,0.271,1,58,18,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,4,2003-02-04,1017200404,2003.09482,31.711,-64.229,9.6,6,0,93,1,32,6,41,5,10,2,4,55,23,312,17,0.229,0.181,1,56,18,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,6,2003-02-04,1017200406,2003.09482,31.711,-64.229,18.7,11,0,162,2,53,9,70,8,16,4,6,94,43,541,29,0.285,0.12,3,94,30,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,8,2003-02-04,1017200408,2003.09482,31.711,-64.229,39.2,7,0,105,2,35,5,43,6,7,2,3,56,26,330,18,0.203,0.209,2,56,19,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,10,2003-02-04,1017200410,2003.09482,31.711,-64.229,58.7,8,0,107,2,37,5,47,7,7,2,3,51,27,349,19,0.319,0.114,0,52,20,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,12,2003-02-04,1017200412,2003.09482,31.711,-64.229,79.3,5,0,73,2,26,4,32,4,4,3,2,28,28,241,14,0.113,0.198,0,29,14,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,14,2003-02-04,1017200414,2003.09482,31.711,-64.229,100.1,53,0,50,1,17,6,46,5,6,6,3,94,23,348,0,0.064,0.365,21,76,0,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,16,2003-02-04,1017200416,2003.09482,31.711,-64.229,119.9,6,0,83,3,28,5,36,9,4,5,2,46,64,343,16,0.261,0.261,13,34,16,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,18,2003-02-04,1017200418,2003.09482,31.711,-64.229,141.6,3,0,32,1,13,3,16,1,2,1,1,14,17,118,6,0.084,0.088,0,14,6,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,20,2003-02-04,1017200420,2003.09482,31.711,-64.229,159.8,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.002,0.008,0,0,0,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,22,2003-02-04,1017200422,2003.09482,31.711,-64.229,202.4,0,0,2,1,1,0,2,0,1,0,0,1,3,6,0,0.01,0.01,0,1,0,0,20030204,1435
R/V Weatherbird II,BATS Core,172,CTD cast,4,24,2003-02-04,1017200424,2003.09482,31.711,-64.229,252,2,0,14,1,8,1,7,0,1,0,0,3,18,45,5,0.038,0.048,0,3,5,0,20030204,1435
R/V Weatherbird II,BATS Core,173,CTD cast,2,2,2003-02-21,1017300202,2003.14141,31.682,-64.173,3.8,3,0,36,1,13,6,17,2,10,2,3,41,7,134,5,0.156,0.016,0,42,5,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,4,2003-02-21,1017300204,2003.14141,31.682,-64.173,10.5,3,0,45,1,16,7,19,3,13,3,2,45,11,157,7,0.193,0,1,45,7,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,6,2003-02-21,1017300206,2003.14141,31.682,-64.173,20,4,0,67,2,22,7,26,3,14,3,3,64,26,243,13,0.245,0.061,1,65,13,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,8,2003-02-21,1017300208,2003.14141,31.682,-64.173,39.7,8,0,120,2,35,7,57,6,10,5,5,62,26,347,14,0.378,0.019,1,63,14,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,10,2003-02-21,1017300210,2003.14141,31.682,-64.173,59.5,11,0,151,3,49,8,60,7,7,11,4,37,65,414,18,0.409,0.118,0,38,19,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,12,2003-02-21,1017300212,2003.14141,31.682,-64.173,79.6,10,0,119,2,49,10,45,11,6,7,3,32,80,369,15,0.383,0.108,1,32,15,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,14,2003-02-21,1017300214,2003.14141,31.682,-64.173,100.3,36,0,30,1,14,5,26,4,5,4,2,33,13,177,0,0.175,0.077,1,33,0,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,16,2003-02-21,1017300216,2003.14141,31.682,-64.173,120.6,4,0,48,1,21,4,20,6,3,3,1,13,28,157,6,0.151,0.071,0,13,6,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,18,2003-02-21,1017300218,2003.14141,31.682,-64.173,140.1,2,0,20,1,11,2,11,2,2,1,1,7,11,65,2,0.073,0.037,0,7,2,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,20,2003-02-21,1017300220,2003.14141,31.682,-64.173,160.2,1,0,7,0,4,1,5,0,1,1,0,1,7,19,0,0.023,0.023,0,1,0,0,20030221,1447
R/V Weatherbird II,BATS Core,173,CTD cast,2,24,2003-02-21,1017300224,2003.14141,31.682,-64.173,250.9,0,0,0,0,0,0,0,0,6,1,0,1,1,2,0,0.002,0.01,0,1,0,0,20030221,1447
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,2,2003-03-04,2017300202,2003.17152,31.646,-64.183,4,13,51,193,1,55,20,87,25,24,16,3,4,39,435,7,0.445,0.175,1,3,7,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,4,2003-03-04,2017300204,2003.17152,31.646,-64.183,9.6,15,25,212,2,58,17,95,27,26,17,3,30,43,478,8,0.461,0.123,1,30,8,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,6,2003-03-04,2017300206,2003.17152,31.646,-64.183,18.7,15,30,213,2,63,19,100,10,20,20,2,27,43,479,8,0.405,0.201,1,27,8,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,8,2003-03-04,2017300208,2003.17152,31.646,-64.183,38.4,16,47,208,1,58,14,99,13,16,15,1,24,47,472,9,0.451,0.111,0,25,9,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,10,2003-03-04,2017300210,2003.17152,31.646,-64.183,60.4,12,0,142,2,47,10,75,6,9,9,0,16,41,353,7,0.285,0.181,0,16,7,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,12,2003-03-04,2017300212,2003.17152,31.646,-64.183,79.8,2,0,18,9,13,9,7,1,1,1,0,5,35,191,4,0.158,0.106,0,5,4,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,14,2003-03-04,2017300214,2003.17152,31.646,-64.183,99.5,37,0,29,0,16,6,25,4,1,4,5,21,15,168,0,0.167,0.084,0,22,0,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,16,2003-03-04,2017300216,2003.17152,31.646,-64.183,120.5,3,11,26,1,16,4,13,2,2,2,0,5,16,81,2,0.08,0.062,0,5,2,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,18,2003-03-04,2017300218,2003.17152,31.646,-64.183,138.7,2,10,20,1,14,3,12,2,1,1,0,5,14,69,2,0.059,0.077,0,5,2,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,20,2003-03-04,2017300220,2003.17152,31.646,-64.183,159.8,2,0,21,1,15,3,12,2,1,1,1,5,15,73,2,0.066,0.069,0,5,2,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,22,2003-03-04,2017300222,2003.17152,31.646,-64.183,199.4,1,10,12,1,7,2,8,1,1,1,0,2,5,32,1,0.038,0.067,0,2,1,0,20030304,1431
R/V Weatherbird II,BATS Bloom A,173,CTD cast,2,24,2003-03-04,2017300224,2003.17152,31.646,-64.183,248.4,0,16,1,0,1,1,2,0,0,0,0,0,1,7,0,0.01,0.024,0,0,0,0,20030304,1431
R/V Weatherbird II,BATS Core,174,CTD cast,2,2,2003-03-21,1017400202,2003.21812,31.706,-64.212,4.6,6,0,85,3,30,9,50,4,18,8,3,42,19,278,8,0.06,0.33,1,42,8,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,4,2003-03-21,1017400204,2003.21812,31.706,-64.212,10,6,25,89,2,29,8,48,3,17,4,3,40,17,269,8,0.06,0.258,1,40,8,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,6,2003-03-21,1017400206,2003.21812,31.706,-64.212,19,6,0,93,2,29,9,49,3,17,4,3,41,17,265,8,0.234,0.111,1,41,8,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,8,2003-03-21,1017400208,2003.21812,31.706,-64.212,40.4,7,0,107,3,34,10,55,6,13,8,3,50,34,327,9,0.093,0.315,7,44,9,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,10,2003-03-21,1017400210,2003.21812,31.706,-64.212,59.7,9,0,125,3,45,10,61,5,11,6,4,375,39,345,13,0.019,0.408,0,386,13,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,12,2003-03-21,1017400212,2003.21812,31.706,-64.212,78.7,7,0,81,0,54,9,32,8,5,1,2,17,57,249,12,0.072,0.274,0,18,12,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,14,2003-03-21,1017400214,2003.21812,31.706,-64.212,98.4,29,0,20,1,18,4,17,1,3,3,0,16,8,110,0,0.013,0.136,2,14,0,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,16,2003-03-21,1017400216,2003.21812,31.706,-64.212,119.3,1,0,14,0,10,2,6,1,0,1,0,3,8,35,1,0.002,0.054,0,3,1,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,18,2003-03-21,1017400218,2003.21812,31.706,-64.212,139.7,1,19,9,1,5,1,4,1,1,2,0,3,5,19,1,0.02,0.022,0,3,1,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,20,2003-03-21,1017400220,2003.21812,31.706,-64.212,159.8,0,15,4,1,3,1,3,0,1,1,0,2,3,14,1,0.016,0.022,0,2,1,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,22,2003-03-21,1017400222,2003.21812,31.706,-64.212,199.4,0,0,0,0,1,1,1,0,0,1,0,1,2,5,0,0.007,0.021,0,1,0,0,20030321,1443
R/V Weatherbird II,BATS Core,174,CTD cast,2,24,2003-03-21,1017400224,2003.21812,31.706,-64.212,249.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.002,0.008,0,1,0,0,20030321,1443
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,2,2003-04-03,2017400402,2003.25372,31.661,-64.123,3.6,7,0,103,2,31,30,41,9,24,4,4,31,13,266,4,0.29,0.085,1,31,4,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,4,2003-04-03,2017400404,2003.25372,31.661,-64.123,9.7,8,0,109,1,31,31,43,9,25,5,4,32,13,272,4,0.239,0.137,1,32,4,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,6,2003-04-03,2017400406,2003.25372,31.661,-64.123,19.2,9,0,121,3,31,35,43,10,22,4,3,34,17,291,0,0.297,0.089,1,34,0,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,8,2003-04-03,2017400408,2003.25372,31.661,-64.123,40.4,10,0,135,2,37,40,49,9,18,3,2,36,17,328,0,0.261,0.162,1,36,0,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,10,2003-04-03,2017400410,2003.25372,31.661,-64.123,60.1,15,0,213,5,51,65,83,14,19,4,5,37,27,492,8,0.331,0.328,1,37,8,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,12,2003-04-03,2017400412,2003.25372,31.661,-64.123,79.3,19,0,206,4,81,92,64,15,15,3,3,21,78,580,11,0.319,0.429,1,21,11,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,14,2003-04-03,2017400414,2003.25372,31.661,-64.123,98.4,48,0,10,0,20,14,28,5,5,1,2,17,11,164,0,0.115,0.127,0,17,0,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,16,2003-04-03,2017400416,2003.25372,31.661,-64.123,119.4,8,0,71,2,52,25,24,8,5,0,2,6,32,192,4,0.075,0.214,0,6,4,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,18,2003-04-03,2017400418,2003.25372,31.661,-64.123,138.5,3,0,27,1,24,4,12,2,1,1,0,3,16,80,2,0.077,0.054,0,3,2,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,20,2003-04-03,2017400420,2003.25372,31.661,-64.123,158.5,0,0,4,0,5,2,3,0,1,0,0,1,4,19,1,0.01,0.034,0,1,1,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,22,2003-04-03,2017400422,2003.25372,31.661,-64.123,199.5,0,8,0,0,0,1,0,0,0,0,0,0,1,3,0,0.005,0.013,0,0,0,0,20030403,1433
R/V Weatherbird II,BATS Bloom A,174,CTD cast,4,24,2003-04-03,2017400424,2003.25372,31.661,-64.123,250.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.002,0.007,0,0,0,0,20030403,1433
R/V Weatherbird II,BATS Core,175,CTD cast,3,2,2003-04-22,1017500302,2003.30584,31.662,-64.137,3.8,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,0,0,-999,0.064,0.014,-999,-999,-999,-999,20030422,1508
R/V Weatherbird II,BATS Core,175,CTD cast,3,4,2003-04-22,1017500304,2003.30584,31.662,-64.137,10.2,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,0,0,-999,0.061,0.012,-999,-999,-999,-999,20030422,1508
R/V Weatherbird II,BATS Core,175,CTD cast,3,6,2003-04-22,1017500306,2003.30584,31.662,-64.137,20.7,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,0,0,-999,0.064,0.01,-999,-999,-999,-999,20030422,1508
