Date,Depth,Temp,Sal,NO3,PO4
19891019,40.2,25.729,36.681,0.1,0
19891019,58.9,23.573,36.617,1.2,0
19891019,78.9,21.84,36.633,0.35,0
19891019,99.3,20.69,36.639,0.05,0.04
19891019,119.9,19.963,36.632,0.16,0
19891019,140.2,19.573,36.611,1.59,0.05
19891019,174,19.205,36.6,1.73,0.07
19891019,224.4,18.91,36.585,2.2,0.09
19891019,1200.6,5.401,35.055,18.99,1.1
19891019,1351.3,4.837,35.038,18.47,1.16
19891020,299.7,18.497,36.55,3.09,0.13
19891020,299.8,18.495,36.55,3.12,0.13
19891020,399.9,17.894,36.472,5.06,0.19
19891020,501.6,17.19,36.369,6.68,0.27
19891020,500.1,17.195,36.369,6.63,0.26
19891020,598.9,15.445,36.081,10.72,0.49
19891020,746.9,12.416,35.602,17.88,1
19891020,747.7,12.402,35.61,17.12,1.04
19891020,799.7,11.119,35.428,20.14,1.2
19891020,899.3,9.01,35.208,22.56,1.41
19891020,1000.2,7.266,35.114,22.19,1.4
19891020,1000.4,7.321,35.115,22.48,1.4
19891020,3.1,25.967,36.632,0.42,0.04
19891020,4.8,25.893,36.631,0.51,0.03
19891020,25.5,25.982,36.715,0.07,0
19891020,51.2,25.969,36.725,0.06,0
19891020,74.9,22.275,36.694,0.05,0
19891020,84.7,21.487,36.688,0,0
19891020,90.3,21.062,36.654,0,0
19891020,100.1,20.611,36.655,0,0
19891020,130.9,19.687,36.638,0.58,0.04
19891020,160.5,19.319,36.611,1.37,0.07
19891020,198.7,19.032,36.592,1.93,0.08
19891020,250.3,18.738,-999,-999,-999
19891020,2.8,26.181,-999,-999,-999
19891020,5.6,26.075,-999,-999,-999
19891020,26.6,25.995,-999,-999,-999
19891020,51.1,25.973,-999,-999,-999
19891020,74.5,22.447,-999,-999,-999
19891020,85.3,21.83,-999,-999,-999
19891020,90.2,21.459,-999,-999,-999
19891020,101.6,20.806,-999,-999,-999
19891020,116.8,19.996,-999,-999,-999
19891020,151.3,19.372,-999,-999,-999
19891020,200.9,18.918,-999,-999,-999
19891020,250.7,18.666,-999,-999,-999
19891027,1848.8,4.004,34.997,17.69,1.08
19891027,2033.7,3.774,34.984,17.58,1.09
19891027,2218.6,3.624,34.981,17.95,1.13
19891027,2403.4,3.444,34.971,17.73,1.12
19891027,2588.3,3.194,34.957,18.42,1.22
19891027,2773.2,3.284,34.947,18.41,1.17
19891027,2958.1,2.824,34.935,17.98,1.2
19891027,3143,2.654,34.927,18,1.21
19891027,3327.8,2.484,34.915,-999,1.19
19891027,3512.7,2.324,34.907,18.23,1.22
19891027,3697.6,2.274,34.901,18.51,1.21
19891027,3882.5,2.244,34.895,18.71,1.25
19891119,1996.9,3.935,35.003,18.3,1.21
19891119,2199,3.678,34.984,18.15,1.25
19891119,2400.6,3.463,34.976,18.61,1.21
19891119,2598.9,3.265,34.963,18.17,1.19
19891119,2797.6,3.053,34.95,18.43,1.25
19891119,2999.1,2.856,34.938,18.45,1.23
19891119,3198,2.624,34.934,18.24,1.25
19891119,3398.4,2.479,34.918,18.45,1.22
19891119,3597.3,2.356,34.913,18.38,1.22
19891119,3801.3,2.288,34.902,-999,1.26
19891119,4000.2,2.245,34.892,19.19,1.28
19891119,4203.6,2.237,34.89,19.32,1.3
19891122,97.3,19.477,36.611,0.14,0
19891122,118.6,19.006,36.588,1.14,0.03
19891122,140.6,18.718,36.577,2.47,0.07
19891122,170.2,18.524,36.565,3.08,0.09
19891122,200.5,18.376,36.554,3.47,0.12
19891122,247.9,18.271,36.549,3.78,0.11
19891127,4.1,22.968,36.628,0.25,0.08
19891127,9.7,22.974,36.629,0.06,0.03
19891127,19.4,22.984,36.629,0.07,0
19891127,38.7,22.991,36.628,0,0.03
19891127,59.8,22.993,36.628,1.07,0
19891127,79.6,22.993,36.629,0,0
19891127,90.1,21.238,36.662,0.24,0.03
19891127,97.9,20.8,36.662,0.99,0.04
19891127,1203.2,5.744,35.115,19.49,1.23
19891127,1404.4,4.918,35.073,18.73,1.18
19891127,1602,4.411,35.03,18.15,1.15
19891127,1800.3,4.068,35.01,18.26,1.25
19891128,2.7,22.993,-999,-999,-999
19891128,9.9,23.003,-999,-999,-999
19891128,20.1,23.006,-999,-999,-999
19891128,41.4,23.008,-999,-999,-999
19891128,61.5,23.01,-999,-999,-999
19891128,81.1,23.01,-999,-999,-999
19891128,90.2,21.641,-999,-999,-999
19891128,100.6,20.744,-999,-999,-999
19891128,120.9,19.735,-999,-999,-999
19891128,139.9,19.346,-999,-999,-999
19891128,175.8,18.889,-999,-999,-999
19891128,227,18.585,-999,-999,-999
19891128,300.2,18.097,36.501,4.43,0.17
19891128,298.8,18.095,36.501,4.5,0.18
19891128,398.6,17.624,36.438,5.62,0.24
19891128,500.2,17.144,36.365,7.04,0.31
19891128,498.5,17.149,36.368,7.02,0.29
19891128,599.1,15.629,36.1,11.38,0.55
19891128,749.5,12.8,35.663,16.88,0.97
19891128,748.9,12.762,35.664,16.64,0.98
19891128,802,11.593,35.498,19.53,1.15
19891128,901.4,9.021,35.221,22.38,1.43
19891128,999,7.437,35.138,21.95,1.42
19891128,1000.3,7.435,35.14,22.28,1.43
19891219,301.1,17.826,36.47,5.27,0.19
19891219,400.5,17.156,36.367,6.45,0.27
19891219,500,15.881,36.145,9.74,0.49
19891219,600.1,13.901,35.827,13.35,0.73
19891219,749.9,10.189,35.307,17.3,1.4
19891219,801.6,9.301,35.233,21.69,1.4
19891219,899.7,7.578,35.169,22.01,1.45
19891219,1000.1,6.321,35.098,21.65,1.32
19891219,1198.8,5.248,35.076,19.96,1.27
19891219,1399.3,4.352,35,18.53,1.18
19891219,1601,4.033,34.976,17.94,1.18
19891219,1800.7,3.868,34.975,17.2,1.17
19891219,2.3,22.067,36.765,0.06,0
19891219,20.7,22.076,36.764,0.06,0
19891219,40.2,22.022,36.756,0,0
19891219,60.3,21.884,36.725,0.06,0
19891219,90,21.573,36.674,0.05,0
19891219,100.2,21.513,36.662,0.06,0
19891219,108.1,21.293,36.662,0.17,0
19891219,119.8,19.801,36.63,0.72,0
19891219,139.7,19.226,36.6,1.18,0.04
19891219,168.9,18.825,36.574,2.34,0.07
19891219,199.2,18.491,36.554,3.78,0.1
19891219,250.8,18.22,36.526,5.06,0.13
19900115,1999,3.728,34.99,18.33,1.18
19900115,2198.5,3.5,34.981,18.07,1.22
19900115,2399.4,3.341,34.977,18.57,1.26
19900115,2602.3,3.131,34.96,18.61,1.25
19900115,2797.1,2.991,34.95,18.2,1.24
19900115,2996.9,2.781,34.933,18.14,1.25
19900115,2997.3,2.78,34.935,17.97,1.25
19900115,3398.6,2.436,34.911,18.1,1.23
19900115,3598.1,2.333,34.902,18.14,1.28
19900115,3800.6,2.275,34.897,18.16,1.31
19900115,3998.9,2.251,34.895,18.57,1.33
19900115,4203.2,2.242,-999,18.72,1.31
19900116,299.1,18.158,36.515,3.97,0.12
19900116,397.9,17.519,36.427,5.38,0.2
19900116,498.7,16.285,36.216,8.28,0.38
19900116,599.4,14.819,35.972,12.17,0.61
19900116,749.8,11.217,35.451,19.48,1.21
19900116,797,10.163,35.342,21.06,1.35
19900116,898.7,8.063,35.145,22,1.5
19900116,998.6,6.773,35.13,20.96,1.41
19900116,1200.3,5.209,35.073,18.69,1.26
19900116,1396.8,4.514,35.031,-999,1.19
19900116,1600.2,4.229,35.026,17.99,1.2
19900116,1801,3.847,34.977,17.73,1.18
19900116,2.8,21.868,36.792,0.07,0
19900116,20.7,21.852,36.784,0,0
19900116,40.7,21.838,36.785,0,0
19900116,60.7,21.795,36.781,0,0
19900116,80.4,21.182,36.695,0.1,0
19900116,99.8,21.081,36.704,0,0
19900116,111.5,20.982,36.69,0,0
19900116,120.9,20.793,36.673,0.14,0
19900116,141.1,20.062,36.635,0.75,0
19900116,160.2,19.309,36.611,1.17,0
19900116,199.4,18.792,36.576,2.52,0.04
19900116,249.6,18.379,36.544,3.48,0.09
19900117,2.6,21.732,-999,-999,-999
19900117,19.6,21.727,-999,-999,-999
19900117,40.1,21.731,-999,-999,-999
19900117,60.7,21.706,-999,-999,-999
19900117,80.1,21.552,-999,-999,-999
19900117,90.4,21.349,-999,-999,-999
19900117,99.8,21.138,-999,-999,-999
19900117,120.3,20.836,-999,-999,-999
19900117,139.5,19.556,-999,-999,-999
19900117,161.5,19.016,-999,-999,-999
19900117,200,18.702,-999,-999,-999
19900117,250.1,18.344,-999,-999,-999
19900131,1.7,21.525,36.736,0,0
19900131,20.5,21.489,36.73,0,0
19900131,40.2,21.486,36.741,0,0
19900131,60.3,21.102,36.71,0.11,0
19900131,80.5,21.024,36.707,0,0
19900131,101.1,20.93,-999,-999,-999
19900131,110,20.89,36.676,0.04,0
19900131,119.8,20.833,36.732,0.32,0
19900131,140.2,20.139,36.637,0.68,0
19900131,160.9,19.157,36.599,1.69,0
19900131,200.5,18.687,36.592,2.65,0.06
19900131,250.8,18.391,36.545,3.9,0.11
19900131,0.7,21.558,-999,-999,-999
19900131,18.7,21.546,-999,-999,-999
19900131,39.6,21.47,-999,-999,-999
19900131,58,21.13,-999,-999,-999
19900131,79,21.05,-999,-999,-999
19900131,98.9,21.034,-999,-999,-999
19900131,109.5,21.037,-999,-999,-999
19900131,136.8,20.577,-999,-999,-999
19900131,160.5,19.23,-999,-999,-999
19900131,201.2,18.709,-999,-999,-999
19900131,250,18.329,-999,-999,-999
19900214,1998.4,4.129,35.045,18.89,0.88
19900214,2199.6,3.686,34.999,18.43,1.13
19900214,2402.2,3.422,34.98,18.39,1.29
19900214,2600.4,3.207,34.963,18.45,1.3
19900214,2799.2,3.004,34.95,18.19,1.17
19900214,2999,2.797,34.935,18.17,1.24
19900214,2998,2.796,-999,18.28,1.23
19900214,3401.7,2.463,34.916,18.2,1.35
19900214,3596.8,2.346,34.908,18.39,1.34
19900214,3797.6,2.284,34.899,18.69,1.32
19900214,4000.3,2.246,34.894,19.02,1.21
19900214,4201.3,2.237,34.891,19.26,1.38
19900214,1397.2,5.266,35.096,19.17,1.02
19900214,1599.7,4.652,35.065,18.63,0.86
19900214,1803.6,4.24,35.031,18.35,0.87
19900215,602,15.21,35.738,15.16,0.79
19900215,702,-999,35.484,18.92,0.9
19900215,802,9.55,35.282,21.5,1.24
19900215,902,-999,35.191,21.96,1.3
19900215,1102,-999,35.125,20.7,1.2
19900216,2,-999,36.748,0,0
19900216,21,21.07,36.745,0.05,0
19900216,41,-999,36.744,0.06,0
19900216,61,21.04,36.744,0.37,0
19900216,81,-999,36.743,0.08,0
19900216,101,21.07,36.743,0.09,0
19900216,121,-999,36.743,0.11,0
19900216,131,21.05,36.746,0,0
19900216,141,-999,36.745,0,0
19900216,161,20.26,36.652,0.6,0
19900216,201,-999,36.585,2.34,0
19900216,251,18.52,36.557,3.31,0.07
19900216,2,-999,-999,-999,-999
19900216,21,21.07,-999,-999,-999
19900216,41,-999,-999,-999,-999
19900216,61,21.03,-999,-999,-999
19900216,82,-999,-999,-999,-999
19900216,102,21.05,-999,-999,-999
19900216,122,-999,-999,-999,-999
19900216,132,21.03,-999,-999,-999
19900216,142,-999,-999,-999,-999
19900216,162,21,-999,-999,-999
19900216,202,-999,-999,-999,-999
19900216,222,18.73,-999,-999,-999
19900222,1,-999,36.756,0.11,0
19900222,20,20.839,36.749,0.26,0
19900222,41.2,-999,36.749,0.05,0
19900222,61.8,20.829,36.748,0.05,0
19900222,72.1,-999,36.749,0.06,0
19900222,82.4,20.809,36.749,0,0
19900222,103,-999,36.748,0,0
19900222,123.6,20.789,36.748,0,0
19900222,144.2,-999,36.742,0.08,0
19900222,164.8,19.569,36.625,1.13,0.03
19900222,206,-999,36.581,2.29,0.05
19900222,257.5,18.499,36.548,3.37,0.07
19900301,1.7,20.712,36.76,0.05,0.03
19900301,20.4,20.707,36.757,0,0.03
19900301,40.9,20.699,36.756,0,0
19900301,59.9,20.678,36.752,0.05,0
19900301,80.5,20.678,-999,0.05,0
19900301,90.5,20.671,36.752,0,0.03
19900301,100.4,20.67,36.752,0,0
19900301,120.9,20.668,36.752,0,0
19900301,142,20.601,36.725,0.23,0
19900301,161.3,19.45,36.635,1.24,0.05
19900301,201.6,18.836,36.576,2.57,0.06
19900301,252.7,18.535,36.557,3.36,0.1
19900312,1998.3,3.847,34.98,18.37,0.97
19900312,2199.6,3.665,34.983,-999,1.16
19900312,2400.2,3.436,34.973,18.52,1.22
19900312,2599.4,3.218,34.96,18.74,1.25
19900312,2797.8,3.016,34.948,18.67,1.21
19900312,2999.5,2.81,34.935,18.45,1.25
19900312,2999.8,2.808,-999,18.63,1.23
19900312,3401.3,2.491,34.914,18.48,1.27
19900312,3601.1,2.35,34.905,18.76,1.3
19900312,3801.5,2.279,34.901,18.96,1.32
19900312,3998.2,2.252,34.893,19.29,1.27
19900312,4200.5,2.24,34.889,19.49,1.36
19900313,300.5,17.942,36.484,4.76,0.12
19900313,400.8,17.446,36.418,5.66,0.18
19900313,501.3,16.623,36.275,7.68,0.32
19900313,602.9,15.049,36.011,11.81,0.56
19900313,701.4,13.213,35.73,15.65,0.79
19900313,800.4,11.285,35.468,19.68,-999
19900313,901.4,9.348,35.276,21.99,1.24
19900313,1001.4,7.944,35.184,22.89,1.38
19900313,1201.3,5.924,35.112,-999,1.26
19900313,1402,4.879,35.044,19.02,1.07
19900313,1599.4,4.349,35.007,18.5,0.97
19900313,1795.9,4.062,34.989,18.37,0.98
19900313,2,20.367,-999,-999,-999
19900313,10,20.331,-999,-999,-999
19900313,30.2,20.208,-999,-999,-999
19900313,49.1,20.152,-999,-999,-999
19900313,59.3,20.14,-999,-999,-999
19900313,65.4,20.119,-999,-999,-999
19900313,72,20.101,-999,-999,-999
19900313,80.7,20.069,-999,-999,-999
19900313,99.9,20.031,-999,-999,-999
19900313,121.7,19.316,-999,-999,-999
19900313,201.2,18.606,-999,-999,-999
19900313,250.4,18.274,-999,-999,-999
19900314,2,20.354,36.758,0,0
19900314,10.5,20.348,36.749,0,0
19900314,20.1,20.338,36.749,0,0
19900314,49.9,20.328,36.749,0.52,0
19900314,63.1,20.293,36.746,0,0
19900314,75.3,20.258,36.744,0.07,0
19900314,84.9,20.24,36.744,0.09,0
19900314,95.7,20.219,36.752,0.1,0
19900314,107.7,19.827,36.69,0.7,0
19900314,123.9,19.433,36.631,1.32,0
19900314,153.7,18.925,36.594,2.06,0
19900314,250.1,18.258,36.521,3.86,0.08
19900402,0.6,20.172,-999,0.06,0
19900402,18.5,19.397,-999,0.04,0.03
19900402,38.6,19.371,-999,0.05,0.03
19900402,40,19.372,-999,0.05,0
19900402,59.2,19.358,-999,0.59,0
19900402,80.9,18.961,-999,1.19,0.03
19900402,89.2,18.86,-999,1.32,0
19900402,100.5,18.823,-999,1.64,0.05
19900402,120.9,18.746,-999,1.82,0.05
19900402,158.9,18.665,-999,1.9,0.06
19900402,200.2,18.631,-999,2.09,0.07
19900402,248.4,18.558,-999,2.41,0.08
19900417,2005.8,3.83,34.985,18.34,1.1
19900417,2201.2,3.645,34.982,18.41,1.15
19900417,2400.6,3.36,34.969,18.41,1.17
19900417,2603.3,3.162,34.957,18.59,1.18
19900417,2802.5,2.934,34.943,18.47,1.18
19900417,2998.9,2.745,34.931,18.47,1.16
19900417,2999,2.745,34.931,18.39,1.16
19900417,3396.7,2.397,34.91,18.47,1.19
19900417,3599.1,2.318,34.903,18.78,1.19
19900417,3800.1,2.257,34.896,18.95,1.23
19900417,4000.3,2.222,34.891,19.43,1.22
19900417,4200.1,2.223,34.889,19.58,1.33
19900417,301.1,18.6,-999,-999,-999
19900417,402,18.069,36.509,4.39,0.16
19900417,497.7,17.05,36.352,7.4,0.32
19900417,605.4,15.221,36.039,11.47,0.57
19900417,701.8,13.54,35.763,15.27,0.84
19900417,801.1,11.06,35.421,20.88,1.03
19900417,898.2,8.919,35.195,22.91,1.42
19900417,997.5,6.964,35.093,22.04,1.4
19900417,1203.6,5.49,35.078,19.62,1.21
19900417,1403.4,4.746,35.034,18.59,1.16
19900417,1600.8,4.236,34.995,18.24,1.11
19900417,1797.4,3.971,34.981,18.08,1.12
19900418,1.6,21.891,36.496,0.04,0
19900418,10.2,21.796,36.496,0.04,0
19900418,21.1,21.659,36.497,0.05,0
19900418,29,21.641,36.497,0.04,0
19900418,49.3,21.51,36.528,0.06,0
19900418,70.3,21.172,36.591,0,0
19900418,79.4,20.802,36.628,0.25,0
19900418,91.1,20.451,36.644,1.25,0.03
19900418,101.6,19.992,36.668,2.13,0.07
19900418,154,19.075,36.624,0.99,0
19900418,167.4,18.88,36.603,1.59,0.04
19900418,250.7,18.677,36.594,2.21,0.05
19900418,1.7,22.158,-999,-999,-999
19900418,11.3,21.785,-999,-999,-999
19900418,20.5,21.696,-999,-999,-999
19900418,27.3,21.681,-999,-999,-999
19900418,49.5,21.516,-999,-999,-999
19900418,70.4,21.05,-999,-999,-999
19900418,79.6,20.877,-999,-999,-999
19900418,90.3,20.309,-999,-999,-999
19900418,101,19.707,-999,-999,-999
19900418,151.7,19.115,-999,-999,-999
19900418,182.2,18.855,-999,-999,-999
19900418,252.2,18.672,-999,-999,-999
19900508,2004.4,3.778,34.987,18.17,1.03
19900508,2201.1,3.607,34.988,18.47,1.08
19900508,2398.2,3.379,34.974,18.47,1.19
19900508,2599.1,3.176,34.959,18.6,1.22
19900508,2798.3,2.981,34.945,18.54,1.16
19900508,2997.2,2.772,34.933,18.28,1.18
19900508,2998,2.771,34.934,18.32,1.16
19900508,3395.4,2.443,34.914,17.96,1.18
19900508,3598.8,2.334,34.904,17.89,1.23
19900508,3796.8,2.283,34.898,18.19,1.26
19900508,3995.9,2.252,34.894,18.54,1.18
19900508,4199.7,2.24,34.89,18.99,1.3
19900509,301.8,17.834,36.469,5.29,0.16
19900509,403.8,17.044,36.349,7.14,0.3
19900509,500.5,15.759,36.132,10.39,0.48
19900509,602.7,13.726,35.796,14.8,0.82
19900509,702.5,11.451,35.48,19.24,0.99
19900509,800.4,9.599,35.282,22.02,1.13
19900509,902.6,8.044,35.188,22.28,1.36
19900509,1001,6.851,35.138,21.79,1.34
19900509,1199.1,5.428,35.084,19.5,1.17
19900509,1398.6,4.503,35.012,18.36,1.05
19900509,1603.6,4.122,34.984,18.02,1.01
19900509,1802.6,3.905,34.981,18.02,1.05
19900509,1.9,21.177,36.734,0.05,0
19900509,20.9,20.978,36.736,0.05,0
19900509,40.1,20.682,36.7,0.06,0
19900509,60.2,20.018,36.656,0.05,0
19900509,82.3,19.235,36.618,0.08,0
19900509,101.6,18.899,36.592,1.58,0
19900509,119.9,18.841,36.598,1.81,0
19900509,141.6,18.693,36.574,2.77,0.04
19900509,162.3,18.576,36.563,3.08,0.06
19900509,182.5,18.493,36.556,3.31,0.06
19900509,201,18.402,36.547,3.55,0.07
19900509,249.9,18.163,36.515,4.41,0.13
19900509,1.6,21.89,-999,-999,-999
19900509,19.7,21.19,-999,-999,-999
19900509,39.8,21.069,-999,-999,-999
19900509,58.3,20.352,-999,-999,-999
19900509,79.5,19.998,-999,-999,-999
19900509,102.6,19.177,-999,-999,-999
19900509,111.7,19.008,-999,-999,-999
19900509,141.5,18.802,-999,-999,-999
19900509,162,18.63,-999,-999,-999
19900509,180.9,18.543,-999,-999,-999
19900509,200.6,18.438,-999,-999,-999
19900509,248.7,18.216,-999,-999,-999
19900621,1999.7,3.774,-999,-999,-999
19900621,2200.5,3.583,34.981,-999,-999
19900621,2401.3,3.373,-999,-999,-999
19900621,2603,3.18,34.96,18.26,1.2
19900621,2800.7,2.974,34.945,17.9,1.21
19900621,2999.3,2.786,34.935,17.96,1.25
19900621,3000.7,2.781,34.934,17.85,1.22
19900621,3400.6,2.439,34.912,18.11,1.25
19900621,3600.6,2.33,34.903,18.09,1.18
19900621,3800.2,2.274,34.897,18.51,1.28
19900621,4001.2,2.236,34.894,18.87,1.34
19900621,4199.3,2.224,34.894,-999,1.32
19900622,299.5,18.39,-999,-999,-999
19900622,400.7,17.813,36.465,5.23,0.2
19900622,503.2,16.615,36.279,8.05,0.38
19900622,601.8,15.032,36.007,11.37,0.6
19900622,700.5,12.936,-999,-999,-999
19900622,801.3,10.601,35.382,20.61,1.14
19900622,901.9,8.543,35.179,22.06,1.28
19900622,1000.8,6.994,35.136,21.36,1.33
19900622,1200.8,5.271,35.052,18.96,1.23
19900622,1399.1,4.815,35.054,18.36,1.2
19900622,1599.2,4.326,35.019,18.06,1.13
19900622,1801.5,3.924,-999,18.07,1.12
19900622,1.3,25.067,36.455,0.05,0
19900622,10.5,24.358,36.465,0.06,0
19900622,19.9,23.404,36.478,0.08,0
19900622,40.2,21.809,36.731,0.05,0
19900622,59.8,20.56,36.692,0.05,0
19900622,79.6,19.941,36.659,0.05,0
19900622,100.4,19.447,36.634,0.11,0
19900622,108.9,19.296,36.625,0.64,0
19900622,141.1,18.915,36.604,1.82,0.05
19900622,160.1,18.794,36.597,2.18,0.05
19900622,199.6,18.69,36.595,2.22,0.06
19900622,251,18.612,36.585,2.35,0.07
19900716,2001.9,3.787,34.983,17.7,1.12
19900716,2198.2,3.583,34.982,17.83,1.18
19900716,2399,3.402,34.977,18.1,1.2
19900716,2599.6,3.174,34.957,18.02,1.21
19900716,2799.2,2.964,34.946,17.91,1.18
19900716,2999.5,2.756,34.933,17.83,1.22
19900716,2999.9,2.755,34.933,17.79,1.18
19900716,3399.7,2.434,34.913,17.79,1.22
19900716,3600.3,2.327,34.908,18.12,1.23
19900716,3801.1,2.269,34.902,18.23,1.26
19900716,3999.2,2.242,34.897,18.58,1.22
19900716,4200.6,2.228,34.891,18.84,1.31
19900717,301.5,18.314,36.554,3.13,0.12
19900717,400.6,17.648,36.461,5.48,0.23
19900717,502.6,16.64,36.279,7.82,0.36
19900717,601.4,15.177,36.03,10.94,0.56
19900717,700.5,13.224,35.729,15.08,0.85
19900717,803.8,10.674,35.385,20.19,1.07
19900717,898.7,8.649,35.194,21.86,1.38
19900717,998.7,7.064,35.156,21.43,1.41
19900717,1200.7,5.361,35.076,18.92,1.22
19900717,1400.5,4.926,35.075,18.39,1.17
19900717,1599.3,4.375,35.035,17.95,1.14
19900717,1805.1,4.122,35.023,17.91,1.14
19900718,3.2,27.166,36.452,0.09,0.04
19900718,11.3,27.142,36.484,0,0
19900718,19,25.741,36.687,0.05,0
19900718,41.4,21.882,36.75,0.05,0
19900718,60.5,21.219,36.713,0,0
19900718,80.9,20.286,36.633,0,0
19900718,101.2,19.506,36.611,0.33,0
19900718,121.7,19.128,36.599,1.28,0.03
19900718,140.2,18.935,36.596,2.11,0.08
19900718,160.1,18.792,36.59,2.28,0.09
19900718,190.2,18.674,36.58,2.5,0.08
19900718,251.4,18.559,36.583,2.52,0.09
19900813,1999.3,3.859,-999,-999,-999
19900813,2199.2,3.632,34.986,-999,1.21
19900813,2401.4,3.379,34.969,18.16,1.19
19900813,2599.7,3.159,34.957,18.26,1.21
19900813,2800.2,2.96,34.946,18.16,1.21
19900813,3001.3,2.749,34.932,17.77,1.22
19900813,2999.5,2.75,34.935,18.06,1.2
19900813,3399.9,2.421,34.912,-999,1.22
19900813,3599.5,2.314,34.905,17.96,1.23
19900813,3799.9,2.25,34.899,18.75,1.27
19900813,3999.5,2.224,34.894,19.04,1.28
19900813,4201.9,2.221,34.888,-999,1.31
19900814,301.4,18.047,36.498,3.01,-999
19900814,399,17.499,36.472,5.46,0.27
19900814,500,16.469,36.249,8.1,0.44
19900814,600.7,14.892,35.986,11.22,0.61
19900814,700.4,12.928,35.681,15.71,0.95
19900814,802.1,10.529,35.381,20.59,1.29
19900814,899.7,8.493,35.177,22.74,1.44
19900814,1003.9,6.933,35.122,21.67,1.39
19900814,1198.4,5.467,35.072,19.23,1.25
19900814,1400.8,4.659,35.028,18.35,1.16
19900814,1590.2,4.218,34.999,17.96,1.16
19900814,1799.2,3.945,34.979,17.77,1.17
19900814,1.7,28.259,36.604,0,0.04
19900814,9.8,27.889,36.579,0,0
19900814,21.6,27.368,36.614,0,0
19900814,38.9,24.032,36.859,0,-999
19900814,59.2,22.945,36.87,0,0
19900814,69.6,22.229,36.836,0,0
19900814,91,21.514,36.789,0,0
19900814,104.4,20.977,36.779,0,0
19900814,117.5,20.41,36.735,0,0
19900814,150.5,19.341,36.635,0.89,0
19900814,198,18.719,36.578,2.56,0.09
19900814,251.1,18.35,36.54,2.76,0.14
19900910,1999.6,3.834,34.981,17.97,1.19
19900910,2198.6,3.599,34.985,18.02,1.19
19900910,2398.5,3.378,34.974,18.14,1.23
19900910,2600,3.165,34.965,17.99,1.23
19900910,2798.7,2.941,34.944,17.78,1.22
19900910,2998.8,2.723,34.93,17.8,1.23
19900910,2999.9,2.722,34.931,17.9,1.23
19900910,3401.1,2.378,34.91,18.07,1.25
19900910,3600.6,2.287,34.903,18.57,1.29
19900910,3800.1,2.239,34.897,18.84,1.31
19900910,4001.6,2.217,34.89,18.98,1.27
19900910,4201.7,2.221,34.894,-999,1.33
19900911,298.7,18.265,36.528,3.36,0.17
19900911,400.1,17.688,36.451,4.92,0.24
19900911,498.6,16.665,36.282,7.8,0.41
19900911,599.3,15.051,36.011,11.4,0.62
19900911,697.9,13.048,35.701,15.49,0.93
19900911,799.7,11.209,35.463,19.02,1.07
19900911,903,8.578,35.178,22.48,1.47
19900911,999.7,6.87,35.11,20.99,1.42
19900911,1198.8,5.578,35.093,19.34,1.28
19900911,1401.9,4.764,35.045,18.14,1.19
19900911,1599.3,4.26,35.01,17.75,1.19
19900911,1802.1,3.98,34.992,17.71,1.18
19900911,2.9,29.012,36.467,0,0.07
19900911,9.5,28.268,36.456,0,0.05
19900911,19.3,28.086,36.486,0,0.04
19900911,39.9,23.604,36.73,0,0.04
